日期,渠道,区域,品类,用户层级,访问量,订单数,收入,退款订单数,退款金额,营销成本
2025-02-08,转介绍,华东,食品,沉睡唤醒,55,2,218.07,0,0.0,31.78
2025-06-17,内容种草,华南,服饰,新客,112,6,1523.4,2,379.31,125.03
2024-09-04,自然搜索,华东,服饰,沉睡唤醒,85,4,1220.83,0,0.0,33.37
2024-06-28,内容种草,华北,办公,活跃客,59,3,798.61,0,0.0,57.86
2024-05-16,付费广告,华北,数码,新客,108,4,2400.08,0,0.0,291.73
2024-04-28,转介绍,华南,服饰,活跃客,43,3,1068.82,0,0.0,26.69
2024-01-31,付费广告,华北,食品,沉睡唤醒,73,1,113.94,0,0.0,201.82
2024-04-12,付费广告,华东,食品,活跃客,83,5,625.84,0,0.0,231.16
2025-02-04,转介绍,华东,数码,新客,67,5,2531.89,1,421.53,38.67
2024-05-11,自然搜索,西南,食品,高价值客,67,1,234.65,0,0.0,25.99
2025-02-15,内容种草,西南,服饰,沉睡唤醒,76,2,478.94,0,0.0,75.37
2025-06-20,付费广告,华东,服饰,沉睡唤醒,124,2,423.86,0,0.0,509.41
2024-12-20,自然搜索,华东,数码,高价值客,117,15,13795.5,0,0.0,45.54
2024-03-15,转介绍,西南,家居,高价值客,46,4,2243.46,0,0.0,26.71
2024-07-16,付费广告,华东,数码,活跃客,85,3,2511.95,0,0.0,243.98
2024-03-31,内容种草,华南,数码,活跃客,65,2,1366.24,0,0.0,70.05
2025-02-13,付费广告,西南,家居,高价值客,105,6,2797.97,2,908.88,320.62
2024-01-01,内容种草,华北,数码,沉睡唤醒,74,4,1657.38,1,404.42,79.42
2025-03-15,自然搜索,华南,数码,高价值客,93,9,7770.75,0,0.0,37.7
2024-10-17,自然搜索,华东,服饰,新客,79,6,1636.74,1,228.42,32.74
2024-03-15,付费广告,华北,服饰,活跃客,77,6,2010.35,0,0.0,221.89
2024-03-29,自然搜索,华东,数码,沉睡唤醒,69,4,2136.69,1,529.0,27.74
2024-01-31,内容种草,华东,数码,高价值客,61,2,2147.32,0,0.0,68.3
2024-04-09,内容种草,华北,数码,活跃客,57,1,737.53,0,0.0,57.7
2024-11-20,自然搜索,西南,服饰,沉睡唤醒,120,1,216.12,0,0.0,53.74
2024-09-24,自然搜索,华东,服饰,活跃客,78,5,1213.25,0,0.0,31.25
2024-05-27,内容种草,华北,办公,活跃客,71,4,1207.64,0,0.0,75.41
2025-06-23,自然搜索,华东,家居,沉睡唤醒,91,2,624.08,0,0.0,37.72
2024-08-11,内容种草,华东,家居,高价值客,68,5,2739.86,0,0.0,67.06
2024-10-05,自然搜索,西南,服饰,新客,67,5,1396.42,0,0.0,27.11
2025-02-23,自然搜索,华南,服饰,新客,82,3,702.87,1,174.33,34.92
2024-11-10,自然搜索,华南,办公,新客,114,4,906.74,0,0.0,45.46
2024-07-03,自然搜索,华东,服饰,活跃客,79,5,1460.99,0,0.0,34.14
2024-10-24,内容种草,西南,办公,新客,73,3,717.55,0,0.0,80.88
2024-05-02,付费广告,华北,数码,新客,81,2,1278.37,0,0.0,221.09
2024-07-27,内容种草,华北,家居,新客,53,1,316.99,0,0.0,52.16
2024-03-29,自然搜索,华南,服饰,沉睡唤醒,62,3,690.21,1,198.83,26.86
2024-11-07,内容种草,华南,办公,活跃客,99,4,1089.94,1,252.28,106.77
2024-08-11,自然搜索,华东,数码,新客,64,1,537.54,0,0.0,27.26
2024-06-29,付费广告,华南,数码,新客,95,2,1305.97,0,0.0,268.38
2024-03-07,自然搜索,华东,服饰,活跃客,71,1,438.84,0,0.0,30.99
2024-09-17,内容种草,华东,数码,新客,71,2,1648.4,0,0.0,76.14
2025-04-08,内容种草,华南,家居,活跃客,97,5,1765.44,0,0.0,109.41
2024-10-02,自然搜索,华南,办公,活跃客,82,4,1100.97,0,0.0,34.2
2025-02-18,转介绍,华南,数码,活跃客,67,6,4827.84,0,0.0,35.77
2025-01-21,自然搜索,华北,家居,新客,83,5,1396.76,0,0.0,35.25
2024-01-26,内容种草,华南,食品,活跃客,60,4,629.6,0,0.0,58.66
2024-06-06,内容种草,西南,食品,新客,80,3,330.69,0,0.0,87.96
2024-11-18,转介绍,华南,家居,沉睡唤醒,81,2,594.39,0,0.0,45.43
2024-04-01,转介绍,华东,食品,活跃客,52,6,934.9,0,0.0,31.14
2024-08-08,自然搜索,华东,服饰,新客,64,2,528.99,1,244.81,27.93
2024-12-19,内容种草,华南,服饰,新客,101,5,1054.2,0,0.0,108.81
2024-08-17,付费广告,华东,数码,活跃客,74,6,4480.66,1,596.7,207.57
2024-04-12,内容种草,西南,服饰,新客,73,1,264.11,0,0.0,77.82
2024-03-21,自然搜索,华东,食品,高价值客,70,2,480.41,0,0.0,28.49
2024-03-07,付费广告,华南,服饰,新客,75,4,1019.57,0,0.0,223.29
2025-01-29,自然搜索,华东,办公,高价值客,67,2,786.23,0,0.0,27.19
2024-05-12,付费广告,华东,服饰,新客,84,5,1359.71,0,0.0,247.02
2024-04-19,内容种草,西南,数码,活跃客,68,1,746.83,0,0.0,67.61
2024-01-15,转介绍,西南,数码,活跃客,50,3,2560.8,0,0.0,28.83
2024-07-08,付费广告,华北,服饰,新客,91,3,819.69,1,258.03,266.93
2025-03-19,转介绍,华北,服饰,新客,40,4,1012.06,1,249.98,22.75
2025-02-17,自然搜索,华南,服饰,新客,82,7,2060.38,1,278.39,37.07
2024-04-02,自然搜索,华北,数码,高价值客,76,8,11031.15,0,0.0,30.7
2024-10-20,转介绍,华北,食品,沉睡唤醒,46,2,198.36,0,0.0,26.97
2024-05-24,自然搜索,华东,数码,活跃客,76,2,1408.67,0,0.0,34.04
2025-06-16,内容种草,西南,数码,高价值客,123,12,11961.9,0,0.0,132.79
2024-03-07,内容种草,华北,食品,高价值客,64,6,1262.8,0,0.0,68.19
2024-05-29,内容种草,华东,数码,活跃客,49,3,2306.41,0,0.0,47.76
2024-04-05,自然搜索,华北,食品,活跃客,70,2,301.08,0,0.0,31.36
2024-05-14,自然搜索,华东,办公,高价值客,81,8,2936.28,1,289.43,35.16
2024-11-11,付费广告,西南,食品,新客,139,4,523.87,2,200.29,393.02
2024-03-16,自然搜索,华北,食品,活跃客,75,4,569.27,0,0.0,32.65
2024-09-25,自然搜索,华北,家居,新客,76,4,1485.8,1,366.12,29.48
2025-01-20,付费广告,华东,食品,沉睡唤醒,110,2,195.57,0,0.0,293.11
2025-03-09,内容种草,华东,家居,活跃客,74,2,884.85,0,0.0,75.18
2025-06-09,内容种草,华北,办公,新客,124,7,1468.13,0,0.0,123.93
2024-02-22,内容种草,华南,数码,高价值客,55,3,3403.11,0,0.0,58.89
2024-04-07,付费广告,华南,服饰,活跃客,76,3,1093.29,0,0.0,216.17
2024-11-18,付费广告,西南,数码,高价值客,134,7,5982.79,0,0.0,378.05
2024-05-29,自然搜索,华东,办公,沉睡唤醒,76,5,1006.06,1,192.08,30.72
2024-01-04,内容种草,华东,家居,活跃客,54,1,391.15,0,0.0,58.9
2024-02-26,付费广告,西南,食品,新客,79,2,252.5,0,0.0,207.71
2024-12-09,内容种草,华东,办公,活跃客,109,3,809.02,0,0.0,122.68
2025-04-22,内容种草,华北,食品,新客,101,6,665.33,0,0.0,102.51
2025-04-30,付费广告,华东,家居,活跃客,99,6,1800.29,0,0.0,367.66
2025-01-15,自然搜索,华北,家居,活跃客,73,2,804.22,0,0.0,31.74
2024-03-20,付费广告,华北,办公,活跃客,76,3,698.33,1,184.92,201.03
2024-06-04,内容种草,华北,服饰,沉睡唤醒,69,4,1132.89,0,0.0,67.75
2024-01-04,转介绍,华北,家居,新客,37,4,1265.38,1,263.98,19.93
2024-05-17,自然搜索,华东,家居,活跃客,65,8,2954.77,0,0.0,26.94
2024-02-19,转介绍,西南,服饰,新客,45,3,884.59,1,218.24,24.44
2024-09-26,自然搜索,华东,数码,活跃客,105,3,2136.62,0,0.0,44.23
2025-01-13,自然搜索,华东,办公,活跃客,71,5,1271.57,0,0.0,30.18
2024-09-08,付费广告,西南,数码,沉睡唤醒,103,2,999.54,0,0.0,276.36
2024-12-17,内容种草,华北,办公,活跃客,103,5,1711.26,0,0.0,115.64
2025-03-25,付费广告,华东,数码,沉睡唤醒,115,1,607.54,0,0.0,317.18
2024-08-05,内容种草,华北,数码,新客,55,1,656.16,0,0.0,59.05
2025-06-10,转介绍,华东,服饰,活跃客,64,2,670.39,0,0.0,35.55
2024-04-21,转介绍,华北,食品,活跃客,53,7,1159.73,1,129.17,31.05
2025-03-31,自然搜索,西南,数码,新客,80,4,2158.94,0,0.0,32.62
2025-04-17,付费广告,华南,家居,新客,118,4,1378.27,0,0.0,450.28
2024-08-02,付费广告,华北,服饰,活跃客,94,7,2258.1,2,561.56,284.76
2024-10-01,付费广告,华南,服饰,活跃客,95,4,1329.68,1,255.33,262.96
2024-10-25,转介绍,华东,数码,高价值客,48,1,1150.98,0,0.0,28.49
2025-03-10,自然搜索,华东,数码,新客,70,5,2577.62,0,0.0,27.73
2025-03-25,自然搜索,华南,办公,活跃客,82,4,1244.45,0,0.0,35.36
2024-08-03,付费广告,华东,办公,新客,83,2,497.25,0,0.0,252.25
2025-01-05,付费广告,华北,办公,活跃客,108,5,1144.82,0,0.0,284.41
2025-04-16,内容种草,华南,家居,活跃客,80,4,1435.84,0,0.0,89.83
2025-02-02,付费广告,华东,食品,活跃客,100,3,343.53,0,0.0,301.32
2024-09-12,转介绍,华南,服饰,高价值客,71,6,2513.49,0,0.0,44.15
2025-02-01,内容种草,华东,家居,活跃客,80,7,3160.95,0,0.0,80.43
2024-11-16,付费广告,华东,办公,高价值客,143,8,2741.01,1,300.16,424.25
2024-05-04,付费广告,华东,数码,活跃客,87,5,3652.31,0,0.0,247.25
2024-01-02,自然搜索,华东,家居,沉睡唤醒,71,4,1058.96,0,0.0,30.02
2024-05-16,转介绍,华南,数码,活跃客,51,3,2106.75,1,623.4,29.04
2024-11-22,付费广告,华南,家居,活跃客,130,4,1488.4,0,0.0,391.9
2024-06-03,内容种草,华东,食品,活跃客,74,4,445.56,1,110.83,78.18
2025-01-31,自然搜索,华东,家居,活跃客,96,4,1715.69,0,0.0,38.74
2024-03-23,付费广告,西南,办公,高价值客,85,3,1119.79,0,0.0,248.83
2024-04-22,内容种草,华北,办公,高价值客,52,2,903.47,0,0.0,52.77
2025-04-06,付费广告,华南,服饰,新客,123,4,935.97,2,365.45,473.8
2024-06-02,内容种草,华东,服饰,沉睡唤醒,71,1,283.45,0,0.0,79.34
2024-07-30,自然搜索,西南,数码,新客,79,7,4440.12,2,1143.21,30.62
2024-03-14,自然搜索,华东,办公,新客,54,4,923.24,0,0.0,22.45
2024-09-01,内容种草,华东,服饰,新客,59,6,1129.0,1,146.32,58.96
2025-01-15,转介绍,西南,服饰,新客,61,3,939.25,1,271.84,33.21
2024-01-20,付费广告,华南,数码,活跃客,92,3,2135.83,0,0.0,252.99
2024-08-22,内容种草,华北,家居,活跃客,64,5,2375.28,1,444.5,66.03
2024-10-25,付费广告,西南,家居,新客,101,4,1503.59,0,0.0,299.38
2025-06-23,内容种草,西南,食品,活跃客,101,4,551.82,0,0.0,112.51
2024-04-14,转介绍,华北,服饰,新客,34,1,263.62,0,0.0,20.41
2025-03-26,自然搜索,华东,食品,新客,91,6,735.53,0,0.0,35.62
2024-08-01,内容种草,华东,家居,新客,59,2,641.77,1,231.62,58.1
2025-03-14,自然搜索,华东,家居,新客,73,3,1219.46,0,0.0,30.82
2025-04-27,自然搜索,华南,数码,活跃客,86,3,2184.74,0,0.0,33.62
2025-03-26,付费广告,华北,数码,沉睡唤醒,92,3,1500.57,0,0.0,276.64
2024-04-08,转介绍,华北,服饰,沉睡唤醒,48,2,647.42,0,0.0,29.55
2025-06-07,自然搜索,华北,食品,沉睡唤醒,85,3,294.36,0,0.0,36.59
2024-03-02,自然搜索,华北,办公,高价值客,54,3,1093.85,0,0.0,24.47
2024-08-09,付费广告,华东,服饰,新客,89,0,0.0,0,0.0,247.24
2024-07-08,转介绍,华东,数码,活跃客,50,2,1544.97,1,698.23,28.92
2024-06-28,自然搜索,华东,服饰,活跃客,79,5,1551.91,1,261.87,35.24
2024-05-11,付费广告,华北,服饰,新客,75,3,902.11,0,0.0,204.68
2024-12-01,付费广告,华东,办公,活跃客,129,5,1218.72,0,0.0,354.0
2025-06-04,付费广告,华东,食品,活跃客,119,1,144.42,0,0.0,437.95
2024-05-08,付费广告,华南,数码,新客,79,3,1624.79,0,0.0,235.49
2024-05-01,转介绍,华南,数码,活跃客,52,6,3714.26,0,0.0,32.02
2024-09-02,自然搜索,西南,服饰,高价值客,79,3,1415.97,1,447.05,34.42
2025-04-16,内容种草,华北,服饰,活跃客,87,10,3943.68,4,1380.93,92.31
2025-05-26,转介绍,华北,食品,活跃客,49,3,419.23,0,0.0,28.15
2025-03-11,转介绍,华北,家居,新客,62,4,1580.24,0,0.0,34.85
2024-09-04,转介绍,华南,数码,新客,60,2,1307.36,0,0.0,36.89
2024-08-23,自然搜索,华北,数码,高价值客,64,3,2518.8,1,798.02,25.91
2025-01-15,付费广告,华南,服饰,活跃客,104,9,2957.77,3,711.5,280.35
2024-04-09,内容种草,华南,服饰,新客,66,3,835.09,0,0.0,67.82
2025-04-26,自然搜索,华南,办公,新客,93,2,415.15,0,0.0,39.56
2024-12-14,内容种草,华东,服饰,活跃客,102,5,1839.18,1,336.08,100.21
2025-01-24,付费广告,华北,食品,高价值客,97,5,1108.44,0,0.0,279.43
2024-12-29,内容种草,华东,家居,新客,112,8,2536.99,0,0.0,112.49
2024-04-19,付费广告,华南,服饰,高价值客,81,4,1566.0,0,0.0,225.78
2025-06-25,内容种草,华南,家居,高价值客,116,13,6144.07,0,0.0,117.3
2025-06-22,内容种草,华北,服饰,新客,118,4,1086.76,0,0.0,130.77
2024-10-05,付费广告,华东,数码,沉睡唤醒,99,3,1585.84,0,0.0,297.09
2024-10-24,内容种草,华东,家居,新客,83,2,703.81,0,0.0,87.29
2025-03-06,内容种草,华东,家居,新客,81,3,1049.24,0,0.0,79.41
2024-02-19,自然搜索,西南,办公,活跃客,56,1,263.46,0,0.0,22.94
2025-05-12,内容种草,华南,家居,新客,100,6,2267.56,0,0.0,101.89
2025-05-06,付费广告,华北,服饰,新客,134,7,1970.16,0,0.0,544.15
2025-04-05,自然搜索,西南,服饰,活跃客,80,2,617.57,0,0.0,32.72
2024-10-08,付费广告,华北,家居,活跃客,92,8,2498.51,0,0.0,253.33
2024-10-28,自然搜索,华东,服饰,高价值客,87,2,944.46,0,0.0,36.13
2025-03-10,自然搜索,华东,服饰,活跃客,82,8,2393.21,2,584.74,33.12
2024-08-10,自然搜索,华南,家居,新客,67,2,671.69,0,0.0,29.07
2024-12-31,转介绍,华东,食品,新客,79,5,636.93,0,0.0,47.51
2024-02-12,自然搜索,华北,家居,新客,65,1,378.94,0,0.0,25.35
2024-05-28,付费广告,华东,数码,高价值客,84,5,5178.88,0,0.0,244.97
2025-05-29,转介绍,西南,食品,活跃客,68,3,434.79,0,0.0,40.01
2025-05-08,付费广告,华东,食品,活跃客,102,5,848.87,0,0.0,380.84
2025-04-10,付费广告,西南,数码,沉睡唤醒,76,0,0.0,0,0.0,301.08
2024-04-08,内容种草,西南,食品,新客,54,2,267.92,0,0.0,52.2
2024-05-30,自然搜索,华南,办公,活跃客,64,0,0.0,0,0.0,26.41
2024-11-07,内容种草,华东,服饰,活跃客,97,5,1560.88,0,0.0,101.78
2024-03-18,内容种草,华南,办公,新客,70,3,826.23,0,0.0,69.55
2025-05-14,转介绍,华南,服饰,活跃客,72,8,2349.68,1,217.63,41.13
2024-07-28,自然搜索,西南,家居,高价值客,81,9,5464.29,0,0.0,33.61
2024-10-13,自然搜索,华南,服饰,活跃客,82,2,502.03,1,211.71,32.13
2024-05-11,自然搜索,华东,办公,沉睡唤醒,59,3,579.27,0,0.0,24.14
2024-09-10,自然搜索,华东,数码,活跃客,75,3,2302.41,0,0.0,30.35
2025-04-10,内容种草,华北,家居,活跃客,114,6,2542.99,0,0.0,118.87
2024-06-28,付费广告,华北,家居,活跃客,94,5,2072.27,1,339.31,277.3
2025-06-24,转介绍,华东,办公,活跃客,62,4,1013.58,0,0.0,34.46
2024-12-05,付费广告,华东,食品,活跃客,150,8,1311.79,0,0.0,432.71
2024-12-08,转介绍,华东,数码,新客,77,4,2156.34,0,0.0,47.54
2025-05-14,转介绍,华东,数码,活跃客,57,4,3486.06,0,0.0,32.13
2025-06-26,自然搜索,华北,食品,新客,96,2,296.57,0,0.0,42.61
2024-12-06,自然搜索,华南,家居,活跃客,109,9,2895.05,1,289.49,44.22
2024-02-04,自然搜索,华北,服饰,新客,73,3,803.34,0,0.0,30.5
2025-01-01,内容种草,华南,服饰,沉睡唤醒,82,3,706.48,1,223.37,83.24
2024-06-22,转介绍,西南,服饰,高价值客,51,2,865.38,0,0.0,28.55
2025-03-18,转介绍,华北,数码,活跃客,47,2,1384.07,0,0.0,25.45
2024-11-08,自然搜索,华东,办公,活跃客,95,5,1230.23,1,241.57,39.63
2024-05-11,内容种草,华东,服饰,活跃客,72,1,322.61,0,0.0,80.45
2025-06-13,付费广告,华南,服饰,活跃客,117,5,1639.0,1,315.27,483.42
2024-01-08,付费广告,华南,服饰,新客,60,3,887.71,0,0.0,168.17
2024-12-25,付费广告,华东,办公,新客,144,9,2124.82,0,0.0,388.0
2024-11-03,转介绍,西南,食品,高价值客,66,4,805.86,1,178.57,40.7
2025-01-23,内容种草,华南,家居,活跃客,80,1,381.79,0,0.0,87.28
2025-02-14,自然搜索,华南,家居,活跃客,76,8,3178.72,0,0.0,32.42
2024-03-22,内容种草,华东,服饰,新客,53,4,1293.04,0,0.0,58.02
2024-10-23,付费广告,西南,服饰,活跃客,111,8,2220.95,2,518.48,307.19
2025-02-07,内容种草,华南,数码,活跃客,78,4,2866.87,0,0.0,82.18
2025-03-27,自然搜索,华北,家居,高价值客,78,7,4067.7,0,0.0,32.05
2024-08-09,自然搜索,华南,食品,沉睡唤醒,77,3,373.48,0,0.0,33.36
2024-02-27,内容种草,华南,家居,新客,48,2,725.74,0,0.0,51.49
2025-06-05,自然搜索,华南,食品,沉睡唤醒,80,5,632.61,0,0.0,33.53
2025-04-12,内容种草,西南,服饰,活跃客,108,8,2281.93,1,272.15,106.77
2024-04-27,内容种草,西南,家居,高价值客,59,5,2521.09,0,0.0,62.52
2025-04-08,内容种草,华东,办公,活跃客,88,4,1130.3,0,0.0,85.16
2024-11-29,付费广告,华东,食品,活跃客,126,3,405.04,0,0.0,339.16
2024-05-02,付费广告,华东,家居,新客,90,5,1455.93,0,0.0,248.64
2024-03-29,转介绍,华南,办公,新客,60,5,1162.14,0,0.0,37.5
2024-12-14,付费广告,华东,服饰,活跃客,144,3,973.68,0,0.0,441.41
2024-11-27,内容种草,华东,服饰,新客,99,5,1232.7,0,0.0,108.62
2025-05-11,付费广告,华北,服饰,活跃客,102,2,702.39,0,0.0,393.93
2025-03-20,自然搜索,西南,食品,新客,82,4,657.12,0,0.0,33.36
2024-04-13,内容种草,华南,数码,活跃客,72,5,3679.07,0,0.0,75.77
2024-08-13,付费广告,华北,办公,高价值客,101,2,701.91,0,0.0,302.5
2025-05-27,内容种草,华北,数码,沉睡唤醒,105,5,3156.44,1,511.12,111.47
2025-05-27,付费广告,华东,家居,活跃客,94,2,751.07,0,0.0,396.62
2024-07-26,自然搜索,华东,食品,高价值客,84,2,411.55,0,0.0,36.7
2024-08-18,内容种草,华北,数码,高价值客,66,8,7233.98,0,0.0,64.01
2024-04-10,自然搜索,西南,家居,新客,75,2,650.59,0,0.0,33.14
2025-04-17,内容种草,华南,食品,活跃客,103,11,1940.38,0,0.0,103.53
2024-10-05,转介绍,华东,家居,新客,54,3,821.47,0,0.0,31.52
2024-06-29,转介绍,西南,办公,新客,52,5,1134.82,0,0.0,27.92
2024-02-21,内容种草,华东,服饰,高价值客,65,4,1841.65,0,0.0,65.09
2024-11-05,付费广告,华北,办公,活跃客,145,10,2368.6,1,198.27,384.92
2024-07-18,付费广告,西南,办公,新客,104,2,418.29,0,0.0,316.29
2024-05-09,内容种草,华东,服饰,高价值客,72,3,1124.85,1,336.46,78.41
2025-04-06,付费广告,华南,家居,活跃客,119,2,1020.61,0,0.0,454.82
2025-01-19,转介绍,西南,办公,新客,37,2,586.54,0,0.0,20.97
2025-02-13,内容种草,华东,数码,新客,59,4,2170.55,0,0.0,66.79
2024-07-21,转介绍,西南,家居,活跃客,47,3,1171.33,0,0.0,25.24
2025-03-04,付费广告,华东,家居,活跃客,93,5,2417.85,0,0.0,247.08
2024-03-31,自然搜索,华北,家居,新客,78,5,1564.24,1,307.84,35.28
2024-02-19,内容种草,西南,办公,活跃客,61,1,296.58,0,0.0,62.63
2024-12-19,自然搜索,华南,家居,活跃客,134,8,3662.14,0,0.0,53.86
2024-09-17,内容种草,华东,家居,沉睡唤醒,67,1,233.21,0,0.0,68.92
2024-02-20,付费广告,华东,服饰,高价值客,82,9,3924.19,1,407.53,243.89
2024-04-27,自然搜索,西南,办公,活跃客,62,5,1801.21,0,0.0,24.25
2024-11-17,自然搜索,华南,食品,活跃客,123,7,1130.89,0,0.0,49.09
2024-07-10,自然搜索,华东,家居,活跃客,55,2,694.77,0,0.0,22.68
2024-04-10,自然搜索,西南,数码,活跃客,67,7,5483.67,0,0.0,27.15
2024-04-24,付费广告,华南,食品,沉睡唤醒,86,6,774.57,0,0.0,249.88
2024-01-16,付费广告,华东,食品,新客,77,2,219.09,0,0.0,226.13
2024-01-22,自然搜索,华南,办公,新客,83,1,241.27,0,0.0,32.56
2025-03-23,内容种草,华南,家居,活跃客,91,6,3026.81,1,376.92,91.76
2025-02-01,自然搜索,华北,服饰,活跃客,107,7,2579.13,2,602.32,47.9
2024-04-06,付费广告,华北,服饰,活跃客,81,1,298.14,0,0.0,238.58
2024-04-16,内容种草,华南,家居,活跃客,66,3,1081.3,0,0.0,73.89
2024-08-09,自然搜索,华南,数码,新客,78,2,984.33,0,0.0,34.11
2024-04-27,自然搜索,华北,家居,活跃客,71,10,3956.22,0,0.0,28.96
2025-03-05,转介绍,西南,办公,活跃客,45,1,203.76,0,0.0,27.23
2024-04-05,付费广告,华南,服饰,新客,81,2,534.11,1,198.08,246.34
2024-09-22,付费广告,华南,家居,活跃客,101,3,1288.23,0,0.0,274.97
2024-03-03,转介绍,华东,食品,活跃客,42,1,182.12,0,0.0,23.23
2025-02-28,转介绍,华北,办公,活跃客,71,4,1157.71,0,0.0,41.02
2025-03-01,转介绍,西南,办公,活跃客,47,2,523.16,0,0.0,28.58
2024-11-14,自然搜索,华南,家居,活跃客,110,4,1503.76,0,0.0,43.83
2024-07-09,付费广告,华东,家居,新客,85,1,330.85,0,0.0,231.12
2024-09-20,转介绍,华北,家居,活跃客,49,4,1627.9,0,0.0,27.07
2024-08-12,付费广告,华南,数码,高价值客,91,9,9719.29,0,0.0,259.63
2025-03-11,内容种草,华东,家居,沉睡唤醒,78,0,0.0,0,0.0,86.88
2024-02-06,付费广告,西南,服饰,活跃客,76,5,2057.51,1,373.36,212.85
2024-08-21,自然搜索,华南,家居,新客,72,0,0.0,0,0.0,31.79
2025-06-20,自然搜索,华东,办公,活跃客,86,3,790.6,0,0.0,33.91
2024-09-08,付费广告,华南,家居,活跃客,84,6,2637.5,0,0.0,223.33
2025-01-18,付费广告,西南,家居,沉睡唤醒,87,6,2479.54,0,0.0,238.92
2024-05-04,付费广告,华南,数码,新客,78,2,1247.4,1,533.76,238.33
2024-07-30,内容种草,华北,食品,新客,54,1,97.05,0,0.0,60.35
2025-05-16,内容种草,华南,服饰,活跃客,98,4,1301.67,0,0.0,104.53
2025-01-13,内容种草,华东,办公,活跃客,57,3,807.81,0,0.0,60.48
2024-02-09,转介绍,华南,办公,新客,47,2,513.26,0,0.0,27.76
2025-02-14,自然搜索,西南,数码,沉睡唤醒,86,3,1458.12,0,0.0,38.77
